id,created_at,temperatura,vibracao,status,pecas_produzidas,empresa_id,maquina_id,ciclo_id,pressao_envelope,pressao_saco_ar,status_motor_ventilador,status_valvula_entrada_autoclave,status_valvula_descarga_autoclave,status_valvula_entrada_saco_ar,status_valvula_descarga_saco_ar,status_valvula_entrada_envelope,status_valvula_descarga_envelope
13716,2025-11-25 21:53:35.117489+00,48.53,3.09,ativo,46905,null,null,null,1.15,3.03,null,null,null,null,null,null,null
13717,2025-11-25 21:53:36.11772+00,49.51,2.99,ativo,46908,null,null,null,1.22,2.96,null,null,null,null,null,null,null
13718,2025-11-25 21:53:37.117907+00,50.48,2.94,ativo,46909,null,null,null,1.28,2.89,null,null,null,null,null,null,null
13719,2025-11-25 21:53:38.118106+00,51.75,2.98,ativo,46913,null,null,null,1.20,2.82,null,null,null,null,null,null,null
13720,2025-11-25 21:53:39.118322+00,52.99,2.93,ativo,46917,null,null,null,1.23,2.90,null,null,null,null,null,null,null
13721,2025-11-25 21:53:40.118481+00,53.99,3,ativo,46920,null,null,null,1.24,2.95,null,null,null,null,null,null,null
13722,2025-11-25 21:53:41.118637+00,55.11,3.12,ativo,46924,null,null,null,1.30,2.94,null,null,null,null,null,null,null
13723,2025-11-25 21:53:42.118782+00,53.86,3.08,ativo,46925,null,null,null,1.25,2.93,null,null,null,null,null,null,null
13724,2025-11-25 21:53:43.118924+00,53.26,3.25,ativo,46928,null,null,null,1.29,2.85,null,null,null,null,null,null,null
13725,2025-11-25 21:53:44.119064+00,51.76,3.26,ativo,46931,null,null,null,1.30,2.94,null,null,null,null,null,null,null
13726,2025-11-25 21:53:45.119205+00,50.74,3.11,ativo,46932,null,null,null,1.32,2.84,null,null,null,null,null,null,null
13727,2025-11-25 21:53:46.119365+00,49.49,3.13,ativo,46936,null,null,null,1.33,2.90,null,null,null,null,null,null,null
13728,2025-11-25 21:53:47.119508+00,48.41,3.23,ativo,46938,null,null,null,1.30,2.89,null,null,null,null,null,null,null
13729,2025-11-25 21:53:48.119657+00,47.84,3.09,ativo,46942,null,null,null,1.22,2.87,null,null,null,null,null,null,null
13730,2025-11-25 21:53:49.119797+00,46.43,3.23,ativo,46943,null,null,null,1.23,2.88,null,null,null,null,null,null,null
13731,2025-11-25 21:53:50.119937+00,45.21,3.25,ativo,46944,null,null,null,1.24,2.84,null,null,null,null,null,null,null
13732,2025-11-25 21:53:51.120078+00,44.15,3.4,ativo,46945,null,null,null,1.32,2.79,null,null,null,null,null,null,null
13733,2025-11-25 21:53:52.120218+00,43.34,3.32,ativo,46949,null,null,null,1.27,2.87,null,null,null,null,null,null,null
13734,2025-11-25 21:53:53.120426+00,41.88,3.41,ativo,46952,null,null,null,1.32,2.83,null,null,null,null,null,null,null
13735,2025-11-25 21:53:54.120636+00,40.99,3.45,ativo,46954,null,null,null,1.35,2.83,null,null,null,null,null,null,null
13736,2025-11-25 21:53:55.120834+00,40.05,3.39,ativo,46958,null,null,null,1.38,2.75,null,null,null,null,null,null,null
13737,2025-11-25 21:53:56.12103+00,39.47,3.27,ativo,46963,null,null,null,1.28,2.69,null,null,null,null,null,null,null
13738,2025-11-25 21:53:57.121227+00,38.09,3.11,ativo,46968,null,null,null,1.24,2.67,null,null,null,null,null,null,null
13739,2025-11-25 21:53:58.121427+00,36.74,3.11,ativo,46972,null,null,null,1.16,2.65,null,null,null,null,null,null,null
13740,2025-11-25 21:53:59.121635+00,35.51,3.07,ativo,46973,null,null,null,1.20,2.74,null,null,null,null,null,null,null
13741,2025-11-25 21:54:00.121831+00,34.05,3.16,ativo,46978,null,null,null,1.28,2.70,null,null,null,null,null,null,null
13742,2025-11-25 21:54:01.122027+00,32.89,3.25,ativo,46979,null,null,null,1.22,2.79,null,null,null,null,null,null,null
13743,2025-11-25 21:54:02.122208+00,31.53,3.32,ativo,46980,null,null,null,1.29,2.72,null,null,null,null,null,null,null
13744,2025-11-25 21:54:03.122423+00,30.26,3.42,ativo,46985,null,null,null,1.26,2.68,null,null,null,null,null,null,null
13745,2025-11-25 21:54:04.122614+00,29.56,3.32,ativo,46990,null,null,null,1.29,2.59,null,null,null,null,null,null,null
13746,2025-11-25 21:54:05.122814+00,28.68,3.34,ativo,46994,null,null,null,1.35,2.55,null,null,null,null,null,null,null
13747,2025-11-25 21:54:06.123012+00,27.48,3.29,ativo,46996,null,null,null,1.43,2.46,null,null,null,null,null,null,null
13748,2025-11-25 21:54:07.123211+00,26.7,3.32,ativo,47001,null,null,null,1.52,2.46,null,null,null,null,null,null,null
13749,2025-11-25 21:54:08.123425+00,26.05,3.17,ativo,47005,null,null,null,1.50,2.46,null,null,null,null,null,null,null
13750,2025-11-25 21:54:09.123632+00,24.6,3.16,ativo,47006,null,null,null,1.53,2.36,null,null,null,null,null,null,null
13751,2025-11-25 21:54:10.123832+00,23.93,3.08,ativo,47010,null,null,null,1.47,2.41,null,null,null,null,null,null,null
13752,2025-11-25 21:54:11.12403+00,23.21,3.2,ativo,47015,null,null,null,1.39,2.38,null,null,null,null,null,null,null
13753,2025-11-25 21:54:12.124229+00,21.97,3.28,ativo,47019,null,null,null,1.35,2.33,null,null,null,null,null,null,null
13754,2025-11-25 21:54:13.124491+00,21.13,3.17,ativo,47022,null,null,null,1.30,2.38,null,null,null,null,null,null,null
13755,2025-11-25 21:54:14.124667+00,20,3.22,ativo,47027,null,null,null,1.25,2.33,null,null,null,null,null,null,null
13756,2025-11-25 21:54:15.124811+00,20.74,3.36,ativo,47031,null,null,null,1.25,2.42,null,null,null,null,null,null,null
13757,2025-11-25 21:54:16.124953+00,22.12,3.34,ativo,47036,null,null,null,1.28,2.47,null,null,null,null,null,null,null
13758,2025-11-25 21:54:17.125093+00,20.84,3.45,ativo,47041,null,null,null,1.36,2.50,null,null,null,null,null,null,null
13759,2025-11-25 21:54:18.125238+00,20,3.29,ativo,47043,null,null,null,1.43,2.55,null,null,null,null,null,null,null
13760,2025-11-25 21:54:19.125434+00,20.68,3.13,ativo,47044,null,null,null,1.36,2.46,null,null,null,null,null,null,null
13761,2025-11-25 21:54:20.12608+00,22.09,3.19,ativo,47049,null,null,null,1.43,2.49,null,null,null,null,null,null,null
13762,2025-11-25 21:54:21.126528+00,23.21,3.35,ativo,47051,null,null,null,1.49,2.46,null,null,null,null,null,null,null
13763,2025-11-25 21:54:22.126846+00,24.35,3.32,ativo,47055,null,null,null,1.51,2.48,null,null,null,null,null,null,null
13764,2025-11-25 21:54:23.127129+00,24.99,3.25,ativo,47060,null,null,null,1.42,2.42,null,null,null,null,null,null,null
13765,2025-11-25 21:54:24.127352+00,26.4,3.23,ativo,47061,null,null,null,1.35,2.39,null,null,null,null,null,null,null
13766,2025-11-25 21:54:25.127567+00,27.04,3.21,ativo,47063,null,null,null,1.30,2.41,null,null,null,null,null,null,null
13767,2025-11-25 21:54:26.12777+00,28.19,3.15,ativo,47067,null,null,null,1.21,2.45,null,null,null,null,null,null,null
13768,2025-11-25 21:54:27.127971+00,29.04,3.28,ativo,47069,null,null,null,1.26,2.54,null,null,null,null,null,null,null
13769,2025-11-25 21:54:28.128167+00,29.83,3.11,ativo,47070,null,null,null,1.22,2.47,null,null,null,null,null,null,null
13770,2025-11-25 21:54:29.128386+00,31.3,3.24,ativo,47075,null,null,null,1.26,2.53,null,null,null,null,null,null,null
13771,2025-11-25 21:54:30.1286+00,32.67,3.08,ativo,47079,null,null,null,1.28,2.57,null,null,null,null,null,null,null
13772,2025-11-25 21:54:31.128799+00,33.27,3.14,ativo,47083,null,null,null,1.28,2.62,null,null,null,null,null,null,null
13773,2025-11-25 21:54:32.128998+00,33.99,3.12,ativo,47086,null,null,null,1.37,2.62,null,null,null,null,null,null,null
13774,2025-11-25 21:54:33.129197+00,32.75,3.07,ativo,47087,null,null,null,1.38,2.70,null,null,null,null,null,null,null
13775,2025-11-25 21:54:34.129499+00,31.51,3.05,ativo,47091,null,null,null,1.30,2.80,null,null,null,null,null,null,null
13776,2025-11-25 21:54:35.129782+00,30.57,3.02,ativo,47095,null,null,null,1.39,2.71,null,null,null,null,null,null,null
13777,2025-11-25 21:54:36.130076+00,30.02,3.09,ativo,47096,null,null,null,1.45,2.70,null,null,null,null,null,null,null
13778,2025-11-25 21:54:37.130358+00,28.97,3.25,ativo,47101,null,null,null,1.46,2.70,null,null,null,null,null,null,null
13779,2025-11-25 21:54:38.130661+00,28.42,3.24,ativo,47103,null,null,null,1.55,2.67,null,null,null,null,null,null,null
13780,2025-11-25 21:54:39.130937+00,27.04,3.23,ativo,47105,null,null,null,1.56,2.67,null,null,null,null,null,null,null
13781,2025-11-25 21:54:40.131229+00,26.07,3.34,ativo,47110,null,null,null,1.55,2.72,null,null,null,null,null,null,null
13782,2025-11-25 21:54:41.131517+00,25.45,3.15,ativo,47113,null,null,null,1.54,2.67,null,null,null,null,null,null,null
13783,2025-11-25 21:54:42.131768+00,24.72,3.3,ativo,47118,null,null,null,1.51,2.58,null,null,null,null,null,null,null
13784,2025-11-25 21:54:43.131997+00,23.95,3.26,ativo,47121,null,null,null,1.55,2.48,null,null,null,null,null,null,null
13785,2025-11-25 21:54:44.132222+00,22.94,3.19,ativo,47122,null,null,null,1.60,2.52,null,null,null,null,null,null,null
13786,2025-11-25 21:54:45.132467+00,22.29,3.1,ativo,47126,null,null,null,1.54,2.44,null,null,null,null,null,null,null
13787,2025-11-25 21:54:46.132678+00,21.65,3.06,ativo,47127,null,null,null,1.60,2.37,null,null,null,null,null,null,null
13788,2025-11-25 21:54:47.132878+00,20.46,3.12,ativo,47131,null,null,null,1.61,2.41,null,null,null,null,null,null,null
13789,2025-11-25 21:54:48.133086+00,20,3.19,ativo,47134,null,null,null,1.56,2.36,null,null,null,null,null,null,null
13790,2025-11-25 21:54:49.133328+00,21.4,3.17,ativo,47139,null,null,null,1.53,2.46,null,null,null,null,null,null,null
13791,2025-11-25 21:54:50.133539+00,20.35,3.22,ativo,47140,null,null,null,1.53,2.52,null,null,null,null,null,null,null
13792,2025-11-25 21:54:51.133741+00,20,3.24,ativo,47141,null,null,null,1.58,2.58,null,null,null,null,null,null,null
13793,2025-11-25 21:54:52.133937+00,21.19,3.17,ativo,47142,null,null,null,1.56,2.54,null,null,null,null,null,null,null
13794,2025-11-25 21:54:53.134133+00,21.84,3.26,ativo,47144,null,null,null,1.62,2.47,null,null,null,null,null,null,null
13795,2025-11-25 21:54:54.134347+00,22.86,3.39,ativo,47146,null,null,null,1.67,2.45,null,null,null,null,null,null,null
13796,2025-11-25 21:54:55.134583+00,23.4,3.34,ativo,47149,null,null,null,1.72,2.42,null,null,null,null,null,null,null
13797,2025-11-25 21:54:56.134781+00,24.52,3.28,ativo,47154,null,null,null,1.68,2.49,null,null,null,null,null,null,null
13798,2025-11-25 21:54:57.134978+00,25.04,3.25,ativo,47157,null,null,null,1.58,2.40,null,null,null,null,null,null,null
13799,2025-11-25 21:54:58.135185+00,25.92,3.19,ativo,47158,null,null,null,1.59,2.34,null,null,null,null,null,null,null
13800,2025-11-25 21:54:59.135403+00,25.03,3.09,ativo,47160,null,null,null,1.60,2.43,null,null,null,null,null,null,null
13801,2025-11-25 21:55:00.135616+00,24.4,3.24,ativo,47164,null,null,null,1.66,2.50,null,null,null,null,null,null,null
13802,2025-11-25 21:55:01.135816+00,23.05,3.19,ativo,47169,null,null,null,1.69,2.49,null,null,null,null,null,null,null
13803,2025-11-25 21:55:02.136014+00,22.09,3.25,ativo,47172,null,null,null,1.62,2.48,null,null,null,null,null,null,null
13804,2025-11-25 21:55:03.136212+00,21.59,3.37,ativo,47177,null,null,null,1.70,2.52,null,null,null,null,null,null,null
13805,2025-11-25 21:55:04.136426+00,20.63,3.41,ativo,47181,null,null,null,1.64,2.48,null,null,null,null,null,null,null
13806,2025-11-25 21:55:05.136637+00,20,3.47,ativo,47186,null,null,null,1.68,2.45,null,null,null,null,null,null,null
13807,2025-11-25 21:55:06.136832+00,20.91,3.35,ativo,47191,null,null,null,1.64,2.37,null,null,null,null,null,null,null
13808,2025-11-25 21:55:07.137026+00,22.16,3.2,ativo,47196,null,null,null,1.55,2.27,null,null,null,null,null,null,null
13809,2025-11-25 21:55:08.137303+00,23.5,3.24,ativo,47201,null,null,null,1.48,2.35,null,null,null,null,null,null,null
13810,2025-11-25 21:55:09.137719+00,24.35,3.07,ativo,47204,null,null,null,1.45,2.32,null,null,null,null,null,null,null
13811,2025-11-25 21:55:10.137907+00,24.99,3.07,ativo,47206,null,null,null,1.53,2.39,null,null,null,null,null,null,null
13812,2025-11-25 21:55:11.138063+00,25.55,3.04,ativo,47208,null,null,null,1.50,2.38,null,null,null,null,null,null,null
13813,2025-11-25 21:55:12.138212+00,26.36,2.96,ativo,47213,null,null,null,1.47,2.30,null,null,null,null,null,null,null
13814,2025-11-25 21:55:13.138388+00,27.5,3.13,ativo,47218,null,null,null,1.55,2.29,null,null,null,null,null,null,null
13815,2025-11-25 21:55:14.13874+00,28.39,3.29,ativo,47222,null,null,null,1.60,2.34,null,null,null,null,null,null,null
13816,2025-11-25 21:55:15.138993+00,29.75,3.25,ativo,47223,null,null,null,1.54,2.37,null,null,null,null,null,null,null
13817,2025-11-25 21:55:16.139154+00,31.12,3.36,ativo,47227,null,null,null,1.46,2.37,null,null,null,null,null,null,null
13818,2025-11-25 21:55:17.139322+00,32.03,3.23,ativo,47231,null,null,null,1.48,2.33,null,null,null,null,null,null,null
13819,2025-11-25 21:55:18.139483+00,30.78,3.06,ativo,47233,null,null,null,1.52,2.29,null,null,null,null,null,null,null
13820,2025-11-25 21:55:19.139649+00,30.28,3.1,ativo,47235,null,null,null,1.48,2.29,null,null,null,null,null,null,null
13821,2025-11-25 21:55:20.139795+00,29.19,3.16,ativo,47236,null,null,null,1.52,2.24,null,null,null,null,null,null,null
13822,2025-11-25 21:55:21.139946+00,28.2,3.32,ativo,47238,null,null,null,1.44,2.25,null,null,null,null,null,null,null
13823,2025-11-25 21:55:22.140095+00,27.23,3.29,ativo,47243,null,null,null,1.41,2.21,null,null,null,null,null,null,null
13824,2025-11-25 21:55:23.140241+00,25.92,3.36,ativo,47248,null,null,null,1.43,2.20,null,null,null,null,null,null,null
13825,2025-11-25 21:55:24.140418+00,24.98,3.2,ativo,47250,null,null,null,1.47,2.13,null,null,null,null,null,null,null
13826,2025-11-25 21:55:25.140567+00,24.04,3.3,ativo,47255,null,null,null,1.42,2.09,null,null,null,null,null,null,null
13827,2025-11-25 21:55:26.14077+00,22.54,3.33,ativo,47259,null,null,null,1.51,2.07,null,null,null,null,null,null,null
13828,2025-11-25 21:55:27.140923+00,21.64,3.25,ativo,47263,null,null,null,1.57,2.14,null,null,null,null,null,null,null
13829,2025-11-25 21:55:28.141068+00,20.54,3.09,ativo,47267,null,null,null,1.66,2.17,null,null,null,null,null,null,null
13830,2025-11-25 21:55:29.141223+00,20,3.18,ativo,47270,null,null,null,1.61,2.08,null,null,null,null,null,null,null
13831,2025-11-25 21:55:30.141393+00,20,3.24,ativo,47272,null,null,null,1.55,2.17,null,null,null,null,null,null,null
13832,2025-11-25 21:55:31.141545+00,21.32,3.23,ativo,47273,null,null,null,1.62,2.10,null,null,null,null,null,null,null
13833,2025-11-25 21:55:32.141704+00,22.41,3.14,ativo,47276,null,null,null,1.68,2.10,null,null,null,null,null,null,null
13834,2025-11-25 21:55:33.141851+00,23.77,3.04,ativo,47279,null,null,null,1.77,2.19,null,null,null,null,null,null,null
13835,2025-11-25 21:55:34.141998+00,24.8,3.15,ativo,47283,null,null,null,1.81,2.12,null,null,null,null,null,null,null
13836,2025-11-25 21:55:35.142141+00,25.58,3.31,ativo,47288,null,null,null,1.81,2.17,null,null,null,null,null,null,null
13837,2025-11-25 21:55:36.142333+00,26.1,3.41,ativo,47290,null,null,null,1.75,2.24,null,null,null,null,null,null,null
13838,2025-11-25 21:55:37.142497+00,27.29,3.28,ativo,47294,null,null,null,1.73,2.14,null,null,null,null,null,null,null
13839,2025-11-25 21:55:38.142653+00,28.52,3.15,ativo,47298,null,null,null,1.80,2.09,null,null,null,null,null,null,null
13840,2025-11-25 21:55:39.1428+00,29.32,3.25,ativo,47299,null,null,null,1.88,2.12,null,null,null,null,null,null,null
13841,2025-11-25 21:55:40.142943+00,30.17,3.38,ativo,47302,null,null,null,1.81,2.10,null,null,null,null,null,null,null
13842,2025-11-25 21:55:41.14309+00,31.45,3.29,ativo,47304,null,null,null,1.71,2.16,null,null,null,null,null,null,null
13843,2025-11-25 21:55:42.143238+00,32.38,3.3,ativo,47306,null,null,null,1.64,2.14,null,null,null,null,null,null,null
13844,2025-11-25 21:55:43.143412+00,33.29,3.26,ativo,47311,null,null,null,1.65,2.20,null,null,null,null,null,null,null
13845,2025-11-25 21:55:44.143562+00,33.96,3.39,ativo,47312,null,null,null,1.56,2.19,null,null,null,null,null,null,null
13846,2025-11-25 21:55:45.143716+00,35.32,3.37,ativo,47313,null,null,null,1.49,2.21,null,null,null,null,null,null,null
13847,2025-11-25 21:55:46.143859+00,36.57,3.43,ativo,47316,null,null,null,1.42,2.26,null,null,null,null,null,null,null
13848,2025-11-25 21:55:47.144005+00,37.54,3.41,ativo,47319,null,null,null,1.43,2.23,null,null,null,null,null,null,null
13849,2025-11-25 21:55:48.144149+00,38.17,3.27,ativo,47324,null,null,null,1.46,2.14,null,null,null,null,null,null,null
13850,2025-11-25 21:55:49.144307+00,37.44,3.1,ativo,47326,null,null,null,1.47,2.05,null,null,null,null,null,null,null
13851,2025-11-25 21:55:50.144466+00,38.59,3.24,ativo,47331,null,null,null,1.38,2.15,null,null,null,null,null,null,null
13852,2025-11-25 21:55:51.144624+00,39.61,3.36,ativo,47332,null,null,null,1.45,2.18,null,null,null,null,null,null,null
13853,2025-11-25 21:55:52.144768+00,41.02,3.38,ativo,47334,null,null,null,1.41,2.15,null,null,null,null,null,null,null
13854,2025-11-25 21:55:53.14491+00,41.59,3.21,ativo,47335,null,null,null,1.32,2.11,null,null,null,null,null,null,null
13855,2025-11-25 21:55:54.145053+00,42.85,3.27,ativo,47336,null,null,null,1.40,2.06,null,null,null,null,null,null,null
13856,2025-11-25 21:55:55.145212+00,44.3,3.37,ativo,47338,null,null,null,1.41,2.00,null,null,null,null,null,null,null
13857,2025-11-25 21:55:56.145385+00,45.25,3.4,ativo,47341,null,null,null,1.48,1.95,null,null,null,null,null,null,null
13858,2025-11-25 21:55:57.145534+00,44.2,3.32,ativo,47344,null,null,null,1.46,1.98,null,null,null,null,null,null,null
13859,2025-11-25 21:55:58.145695+00,42.87,3.25,ativo,47348,null,null,null,1.51,1.93,null,null,null,null,null,null,null
13860,2025-11-25 21:55:59.145838+00,41.71,3.19,ativo,47351,null,null,null,1.54,1.97,null,null,null,null,null,null,null
13861,2025-11-25 21:56:00.145981+00,40.94,3.14,ativo,47354,null,null,null,1.44,2.06,null,null,null,null,null,null,null
13862,2025-11-25 21:56:01.146124+00,40.1,3.3,ativo,47358,null,null,null,1.51,2.06,null,null,null,null,null,null,null
13863,2025-11-25 21:56:02.146267+00,38.79,3.13,ativo,47361,null,null,null,1.52,2.02,null,null,null,null,null,null,null
13864,2025-11-25 21:56:03.146431+00,39.41,3.23,ativo,47365,null,null,null,1.59,2.05,null,null,null,null,null,null,null
13865,2025-11-25 21:56:04.146577+00,39.92,3.15,ativo,47367,null,null,null,1.55,2.04,null,null,null,null,null,null,null
13866,2025-11-25 21:56:05.146729+00,41.29,3.19,ativo,47371,null,null,null,1.64,2.06,null,null,null,null,null,null,null
13867,2025-11-25 21:56:06.146871+00,42.09,3.05,ativo,47376,null,null,null,1.60,2.14,null,null,null,null,null,null,null
13868,2025-11-25 21:56:07.147012+00,43.55,3.08,ativo,47380,null,null,null,1.61,2.06,null,null,null,null,null,null,null
13869,2025-11-25 21:56:08.147159+00,44.98,3.17,ativo,47384,null,null,null,1.62,1.98,null,null,null,null,null,null,null
13870,2025-11-25 21:56:09.147322+00,45.78,3.12,ativo,47389,null,null,null,1.69,1.91,null,null,null,null,null,null,null
13871,2025-11-25 21:56:10.147472+00,47.2,3.1,ativo,47390,null,null,null,1.60,1.92,null,null,null,null,null,null,null
13872,2025-11-25 21:56:11.147625+00,47.74,2.97,ativo,47394,null,null,null,1.54,1.89,null,null,null,null,null,null,null
13873,2025-11-25 21:56:12.14777+00,49.2,3.11,ativo,47397,null,null,null,1.46,1.94,null,null,null,null,null,null,null
13874,2025-11-25 21:56:13.147913+00,50.46,3.16,ativo,47398,null,null,null,1.51,1.90,null,null,null,null,null,null,null
13875,2025-11-25 21:56:14.148072+00,51.69,3.26,ativo,47401,null,null,null,1.41,1.84,null,null,null,null,null,null,null
13876,2025-11-25 21:56:15.148221+00,52.4,3.1,ativo,47405,null,null,null,1.46,1.84,null,null,null,null,null,null,null
13877,2025-11-25 21:56:16.148382+00,53.22,3.1,ativo,47410,null,null,null,1.41,1.91,null,null,null,null,null,null,null
13878,2025-11-25 21:56:17.148528+00,53.98,3.05,ativo,47411,null,null,null,1.38,1.92,null,null,null,null,null,null,null
13879,2025-11-25 21:56:18.148682+00,54.55,3.23,ativo,47415,null,null,null,1.33,1.90,null,null,null,null,null,null,null
